cola_p1,cola_p2,dist_p1,dist_p2,clima_severidad,desgaste_motor,pendiente_p1,pendiente_p2,tiempo_giro_p1,tiempo_giro_p2,decision_optima,eta_minutos
23,15,5.0,12.0,0.5590108925968418,0.7409144612371809,18.0,5.0,109,175,Pala 2,67.6
9,6,5.0,12.0,0.3624106418133016,0.9175827840298412,18.0,5.0,65,37,Pala 2,43.5
37,0,5.0,12.0,0.6414874708055881,0.8642747603407085,18.0,5.0,116,177,Pala 2,30.6
21,8,5.0,12.0,0.2712215203841182,0.9946115140916101,18.0,5.0,99,135,Pala 2,49.1
25,17,5.0,12.0,0.7948302616043268,0.18261141257614555,18.0,5.0,136,175,Pala 2,74.6
42,44,5.0,12.0,0.22931895030765392,0.30476180122670005,18.0,5.0,135,137,Pala 1,121.4
38,46,5.0,12.0,0.15883769538201564,0.63622586743163,18.0,5.0,99,159,Pala 1,116.0
26,2,5.0,12.0,0.7824394094988749,0.7330471858915837,18.0,5.0,39,93,Pala 2,36.7
28,23,5.0,12.0,0.7078920306979332,0.5346050545557092,18.0,5.0,34,73,Pala 2,89.5
46,27,5.0,12.0,0.18263897570179843,0.07392836488661492,18.0,5.0,57,130,Pala 2,94.2
37,9,5.0,12.0,0.11624575268993798,0.841595226800382,18.0,5.0,88,135,Pala 2,51.5
19,8,5.0,12.0,0.8383990884866921,0.960874356021272,18.0,5.0,166,94,Pala 2,55.1
26,12,5.0,12.0,0.776598482196688,0.40551684382639475,18.0,5.0,121,94,Pala 2,59.9
40,47,5.0,12.0,0.32725737369966423,0.22481248169884605,18.0,5.0,91,147,Pala 1,116.1
19,34,5.0,12.0,0.6581974082133667,0.019313754962087537,18.0,5.0,118,153,Pala 1,68.8
43,22,5.0,12.0,0.1241601865478108,0.23729903609358527,18.0,5.0,136,137,Pala 2,83.1
18,46,5.0,12.0,0.5070476590476781,0.6999187748384222,18.0,5.0,67,124,Pala 1,68.5
19,16,5.0,12.0,0.018730292060419873,0.9115893876727305,18.0,5.0,150,165,Pala 2,68.0
34,45,5.0,12.0,0.39160188092155546,0.09351306643176582,18.0,5.0,139,96,Pala 1,101.8
46,6,5.0,12.0,0.07484282147140509,0.5532591871619299,18.0,5.0,173,140,Pala 2,43.1
1,15,5.0,12.0,0.4751471801568825,0.6955312485118323,18.0,5.0,95,105,Pala 1,29.0
29,39,5.0,12.0,0.42168164685289433,0.2763808211062686,18.0,5.0,95,78,Pala 1,96.4
33,35,5.0,12.0,0.444385026638056,0.569897039170302,18.0,5.0,75,36,Pala 1,104.5
21,19,5.0,12.0,0.04533130204799407,0.7152484260057729,18.0,5.0,178,44,Pala 1,71.3
2,23,5.0,12.0,0.3616163412818324,0.8377192431353768,18.0,5.0,89,114,Pala 1,28.8
5,46,5.0,12.0,0.7564838490999165,0.4524998508199809,18.0,5.0,167,67,Pala 1,43.4
14,4,5.0,12.0,0.3689143733536201,0.7478572189189606,18.0,5.0,175,66,Pala 2,39.5
26,44,5.0,12.0,0.7151719526095807,0.3017829717398497,18.0,5.0,119,151,Pala 1,86.9
9,5,5.0,12.0,0.36947872363373324,0.21304674677215862,18.0,5.0,142,45,Pala 2,39.2
8,27,5.0,12.0,0.42323944149018644,0.18731374609066742,18.0,5.0,114,30,Pala 1,42.3
32,4,5.0,12.0,0.5638921128292661,0.3588727318257262,18.0,5.0,95,66,Pala 2,40.7
31,48,5.0,12.0,0.9506819368070825,0.03587968178884904,18.0,5.0,75,74,Pala 1,100.7
47,38,5.0,12.0,0.10886044664665517,0.2829918376652497,18.0,5.0,147,171,Pala 2,125.0
5,37,5.0,12.0,0.03291376866117368,0.6522228244432282,18.0,5.0,124,112,Pala 1,32.5
40,1,5.0,12.0,0.6079571838100452,0.6479190471601367,18.0,5.0,33,52,Pala 2,29.1
35,42,5.0,12.0,0.9490970889284264,0.07355380649149124,18.0,5.0,32,123,Pala 1,112.3
1,38,5.0,12.0,0.9897231325547149,0.28741561708062013,18.0,5.0,149,110,Pala 1,31.5
28,20,5.0,12.0,0.4841642473920018,0.5695576646779217,18.0,5.0,103,95,Pala 2,76.7
3,39,5.0,12.0,0.46808162108509843,0.31855213750310285,18.0,5.0,135,168,Pala 1,31.8
0,36,5.0,12.0,0.6449637707451962,0.4179880241888735,18.0,5.0,125,87,Pala 1,28.0
18,17,5.0,12.0,0.5556347572049698,0.712810757115764,18.0,5.0,65,58,Pala 2,68.9
25,47,5.0,12.0,0.6340880576141181,0.009266829456630044,18.0,5.0,56,112,Pala 1,85.8
24,45,5.0,12.0,0.8739994255378942,0.27639354408843053,18.0,5.0,82,158,Pala 1,83.7
9,11,5.0,12.0,0.7463061694876093,0.14237224378501667,18.0,5.0,78,162,Pala 1,44.5
14,16,5.0,12.0,0.49687739168679557,0.12760918276449174,18.0,5.0,131,144,Pala 1,53.4
21,36,5.0,12.0,0.4618644590001696,0.959040216447247,18.0,5.0,30,63,Pala 1,79.1
47,45,5.0,12.0,0.639601748513116,0.37656033156241775,18.0,5.0,91,154,Pala 1,138.6
20,37,5.0,12.0,0.4557062844202975,0.5270885849096398,18.0,5.0,128,107,Pala 1,74.4
21,14,5.0,12.0,0.45777935126563984,0.7338218870696326,18.0,5.0,95,48,Pala 2,63.5
35,6,5.0,12.0,0.016305901786504817,0.04744747486005019,18.0,5.0,179,117,Pala 2,41.4
33,13,5.0,12.0,0.17406413740730842,0.24102263855769834,18.0,5.0,73,110,Pala 2,59.0
29,49,5.0,12.0,0.48851363999575304,0.8321477873437125,18.0,5.0,31,124,Pala 1,93.9
24,0,5.0,12.0,0.8226534590503691,0.8619906131778811,18.0,5.0,88,101,Pala 2,30.5
44,37,5.0,12.0,0.27872700672712414,0.37295092064080204,18.0,5.0,43,174,Pala 2,120.5
27,2,5.0,12.0,0.522643433131149,0.37486159965176824,18.0,5.0,45,67,Pala 2,34.0
0,36,5.0,12.0,0.3449620847592322,0.7568968771088819,18.0,5.0,80,69,Pala 1,23.6
48,43,5.0,12.0,0.10480398953958903,0.29507022674986916,18.0,5.0,129,149,Pala 2,134.2
44,30,5.0,12.0,0.9582984830713006,0.11709408113999809,18.0,5.0,57,117,Pala 2,105.9
3,42,5.0,12.0,0.8546738702503017,0.25753545024058344,18.0,5.0,82,119,Pala 1,33.0
6,12,5.0,12.0,0.07849242446690641,0.3873447316357749,18.0,5.0,81,59,Pala 1,29.9
48,47,5.0,12.0,0.7197872624682846,0.052204709595098264,18.0,5.0,145,161,Pala 1,140.5
8,17,5.0,12.0,0.3475799043575002,0.4786802542001748,18.0,5.0,38,162,Pala 1,43.6
35,16,5.0,12.0,0.9948498070617926,0.7400075127727784,18.0,5.0,40,95,Pala 2,72.0
18,16,5.0,12.0,0.3023985198289777,0.5137451444804616,18.0,5.0,136,124,Pala 2,65.2
0,10,5.0,12.0,0.23873844536259992,0.07189534051450697,18.0,5.0,74,56,Pala 1,15.7
9,19,5.0,12.0,0.5678905483054052,0.4401496313459585,18.0,5.0,114,85,Pala 1,47.4
35,9,5.0,12.0,0.8351261633432041,0.7089046080428327,18.0,5.0,31,74,Pala 2,51.6
8,28,5.0,12.0,0.192518871819798,0.05809665399018993,18.0,5.0,98,97,Pala 1,33.6
44,47,5.0,12.0,0.7094027697193312,0.05984718972688852,18.0,5.0,168,34,Pala 1,133.2
45,33,5.0,12.0,0.061406583141121684,0.37060140318098267,18.0,5.0,58,137,Pala 2,109.9
41,16,5.0,12.0,0.9189347431104973,0.1949639641237091,18.0,5.0,140,76,Pala 2,68.4
31,41,5.0,12.0,0.08107491614729878,0.9347807913084204,18.0,5.0,121,162,Pala 1,99.7
31,12,5.0,12.0,0.9142313763441625,0.5813436037397431,18.0,5.0,34,34,Pala 2,60.5
5,43,5.0,12.0,0.4908072494527028,0.2873253994058962,18.0,5.0,49,150,Pala 1,34.1
47,46,5.0,12.0,0.44809111279591984,0.7047767291149508,18.0,5.0,130,102,Pala 1,141.8
37,38,5.0,12.0,0.9733070795003765,0.37492905135932886,18.0,5.0,68,76,Pala 1,119.4
16,26,5.0,12.0,0.9903841776982191,0.13211564437901002,18.0,5.0,156,33,Pala 1,68.2
9,25,5.0,12.0,0.650178125961012,0.2372322298435804,18.0,5.0,30,120,Pala 1,42.1
49,27,5.0,12.0,0.1271192918570485,0.6427472844593757,18.0,5.0,148,94,Pala 2,96.9
26,12,5.0,12.0,0.5061700856552025,0.05187610599699166,18.0,5.0,158,125,Pala 2,60.4
49,11,5.0,12.0,0.5291631009556624,0.2726890400480637,18.0,5.0,33,109,Pala 2,61.4
34,43,5.0,12.0,0.5144464281353097,0.20831147764217461,18.0,5.0,172,116,Pala 1,105.9
20,27,5.0,12.0,0.5694918385200097,0.201135110676532,18.0,5.0,163,90,Pala 1,68.9
24,1,5.0,12.0,0.01872471379439067,0.6827624119759711,18.0,5.0,131,177,Pala 2,29.8
27,36,5.0,12.0,0.7112272814705024,0.8258169167543645,18.0,5.0,158,129,Pala 1,98.5
46,33,5.0,12.0,0.712394301952988,0.7158666080642587,18.0,5.0,91,148,Pala 2,113.5
14,22,5.0,12.0,0.11546977517788792,0.6457278158005122,18.0,5.0,162,138,Pala 1,53.5
3,44,5.0,12.0,0.5702394424458007,0.916451771817864,18.0,5.0,83,165,Pala 1,38.1
28,28,5.0,12.0,0.5683611824357746,0.05839238042429684,18.0,5.0,78,111,Pala 1,87.7
8,34,5.0,12.0,0.6824504201904001,0.16748308597624073,18.0,5.0,36,42,Pala 1,42.6
26,10,5.0,12.0,0.08539769213508108,0.41440685567053215,18.0,5.0,129,72,Pala 2,48.0
25,47,5.0,12.0,0.6265033072660964,0.3724516435038677,18.0,5.0,32,121,Pala 1,85.0
18,32,5.0,12.0,0.2807519507463412,0.41805160296302246,18.0,5.0,105,49,Pala 1,68.6
27,10,5.0,12.0,0.5070029904961719,0.20645490504270603,18.0,5.0,152,77,Pala 2,53.3
16,8,5.0,12.0,0.7733235527040767,0.14950331558022834,18.0,5.0,108,129,Pala 2,52.0
42,13,5.0,12.0,0.7056459363630133,0.509193247457928,18.0,5.0,178,48,Pala 2,57.6
40,8,5.0,12.0,0.11890301767799338,0.9280525240687937,18.0,5.0,61,98,Pala 2,50.2
41,38,5.0,12.0,0.5911847871160733,0.39196946234991703,18.0,5.0,41,46,Pala 2,124.0
49,47,5.0,12.0,0.9691165309407386,0.04335321411952808,18.0,5.0,133,65,Pala 2,147.0
19,2,5.0,12.0,0.15676943733500226,0.7061673428895245,18.0,5.0,140,111,Pala 2,34.2
44,28,5.0,12.0,0.8529070877254149,0.29110490552717494,18.0,5.0,36,99,Pala 2,100.4
39,18,5.0,12.0,0.7025480805537769,0.2450950073048921,18.0,5.0,124,145,Pala 2,74.5
38,35,5.0,12.0,0.7740033129097597,0.32425800069796207,18.0,5.0,94,30,Pala 2,118.1
48,31,5.0,12.0,0.28195832714264546,0.7238155239078763,18.0,5.0,74,110,Pala 2,108.0
22,6,5.0,12.0,0.28788892937984245,0.8188193868703041,18.0,5.0,63,159,Pala 2,43.0
46,27,5.0,12.0,0.9060194557764881,0.5880560673389637,18.0,5.0,168,64,Pala 2,97.8
31,43,5.0,12.0,0.35983203209255865,0.3224787537195516,18.0,5.0,37,156,Pala 1,96.8
46,17,5.0,12.0,0.06301539069281048,0.3104782331172782,18.0,5.0,74,56,Pala 2,68.3
32,4,5.0,12.0,0.60059670357945,0.12430834990546302,18.0,5.0,133,75,Pala 2,36.6
45,22,5.0,12.0,0.12481766904184266,0.9333010482351946,18.0,5.0,107,177,Pala 2,84.4
4,21,5.0,12.0,0.7965962414079082,0.6381393989688195,18.0,5.0,74,37,Pala 1,38.1
42,25,5.0,12.0,0.6417464425010574,0.026974619855864024,18.0,5.0,152,122,Pala 2,89.9
47,41,5.0,12.0,0.8747265052212082,0.6623670951866807,18.0,5.0,167,101,Pala 2,133.2
33,11,5.0,12.0,0.7848372497826352,0.4471534241935079,18.0,5.0,72,143,Pala 2,55.6
39,39,5.0,12.0,0.11211364833819615,0.9725579630469194,18.0,5.0,110,120,Pala 1,120.8
10,18,5.0,12.0,0.3810706764344223,0.819068824806407,18.0,5.0,40,55,Pala 1,50.4
49,46,5.0,12.0,0.7745602499145873,0.17131575383279818,18.0,5.0,175,132,Pala 2,146.8
2,0,5.0,12.0,0.41734147326632576,0.7201111188748665,18.0,5.0,34,91,Pala 1,28.4
32,2,5.0,12.0,0.9723654847799783,0.4855660038352634,18.0,5.0,60,123,Pala 2,34.5
10,26,5.0,12.0,0.7357404498934492,0.18704516366992818,18.0,5.0,45,90,Pala 1,45.7
15,17,5.0,12.0,0.015499916690321025,0.6987399073299491,18.0,5.0,38,177,Pala 1,52.6
17,49,5.0,12.0,0.8799856915608364,0.5473875786942454,18.0,5.0,31,97,Pala 1,70.0
29,29,5.0,12.0,0.1008047848685576,0.030373878771570495,18.0,5.0,66,58,Pala 1,86.2
47,1,5.0,12.0,0.14052372418008585,0.6465879505288259,18.0,5.0,113,75,Pala 2,31.1
9,4,5.0,12.0,0.7344924006110509,0.6349870898624407,18.0,5.0,87,130,Pala 2,40.9
17,28,5.0,12.0,0.8649685594304802,0.14408516105146263,18.0,5.0,112,119,Pala 1,66.2
37,32,5.0,12.0,0.536349627899556,0.3489877269966929,18.0,5.0,135,162,Pala 2,109.9
18,41,5.0,12.0,0.2890497329457792,0.5858989707510399,18.0,5.0,165,117,Pala 1,64.5
35,19,5.0,12.0,0.35131554525317554,0.13878301410672989,18.0,5.0,81,156,Pala 2,79.0
12,29,5.0,12.0,0.342889329596056,0.8527233778347565,18.0,5.0,104,136,Pala 1,52.7
45,41,5.0,12.0,0.32667810380951223,0.02748604628770379,18.0,5.0,106,95,Pala 2,130.4
2,4,5.0,12.0,0.2429096718216498,0.10283741496935495,18.0,5.0,98,172,Pala 1,20.7
9,49,5.0,12.0,0.608867094629233,0.11610691985488408,18.0,5.0,154,75,Pala 1,44.3
37,20,5.0,12.0,0.9004053185650672,0.5281071259750552,18.0,5.0,63,37,Pala 2,81.8
0,14,5.0,12.0,0.30708241308334117,0.6201140121686253,18.0,5.0,126,130,Pala 1,24.2
26,19,5.0,12.0,0.18669429746141208,0.40374079650148653,18.0,5.0,42,171,Pala 2,76.5
45,7,5.0,12.0,0.8385776663714248,0.2886668276681662,18.0,5.0,79,162,Pala 2,49.7
7,48,5.0,12.0,0.7417833308897033,0.8093173756255574,18.0,5.0,120,102,Pala 1,47.5
45,30,5.0,12.0,0.9308370315599105,0.06828598372642014,18.0,5.0,33,152,Pala 2,105.1
41,11,5.0,12.0,0.16551973560490962,0.2802918611327917,18.0,5.0,93,72,Pala 2,54.9
16,20,5.0,12.0,0.14425131411659153,0.03911557880397076,18.0,5.0,103,152,Pala 1,52.3
8,29,5.0,12.0,0.5414293943049967,0.013890134966268008,18.0,5.0,45,77,Pala 1,37.3
5,26,5.0,12.0,0.6144336548350953,0.35337988693220124,18.0,5.0,113,36,Pala 1,37.9
42,43,5.0,12.0,0.48017344185958954,0.194823662444932,18.0,5.0,167,69,Pala 1,126.7
24,25,5.0,12.0,0.5989666363238755,0.26836585483824626,18.0,5.0,138,61,Pala 1,81.0
38,32,5.0,12.0,0.18037976887507134,0.8209471574549682,18.0,5.0,91,134,Pala 2,108.1
48,25,5.0,12.0,0.47961375416408336,0.16298009624922138,18.0,5.0,73,123,Pala 2,95.0
27,25,5.0,12.0,0.6580925609396678,0.7802333671518009,18.0,5.0,115,140,Pala 2,93.7
32,35,5.0,12.0,0.4327064492487037,0.6750506231463635,18.0,5.0,110,118,Pala 1,101.3
36,39,5.0,12.0,0.6794473358165979,0.3264455251408327,18.0,5.0,151,106,Pala 1,111.1
8,0,5.0,12.0,0.4511912805538396,0.5465561451762878,18.0,5.0,133,38,Pala 2,26.8
17,14,5.0,12.0,0.33359958084227725,0.4444356097745388,18.0,5.0,162,166,Pala 1,63.7
20,49,5.0,12.0,0.30360504708709235,0.12839531549766536,18.0,5.0,149,93,Pala 1,68.5
1,0,5.0,12.0,0.410902058988588,0.9071853217341757,18.0,5.0,175,120,Pala 1,28.9
42,10,5.0,12.0,0.023089622682200828,0.5696179675857601,18.0,5.0,163,124,Pala 2,51.1
37,1,5.0,12.0,0.6685251384461137,0.8802400457954549,18.0,5.0,135,122,Pala 2,31.8
39,0,5.0,12.0,0.8451056409802619,0.8238265118132903,18.0,5.0,156,123,Pala 2,29.7
35,30,5.0,12.0,0.3546270944431186,0.07977592530942323,18.0,5.0,57,153,Pala 1,103.6
49,43,5.0,12.0,0.046033136141718556,0.20727066601845245,18.0,5.0,136,99,Pala 2,132.2
42,15,5.0,12.0,0.9867755973855576,0.1452611143748308,18.0,5.0,53,132,Pala 2,69.0
36,21,5.0,12.0,0.26369825545106695,0.8307795327869187,18.0,5.0,57,93,Pala 2,82.6
14,41,5.0,12.0,0.126621121690773,0.8624466264552023,18.0,5.0,175,124,Pala 1,57.8
27,17,5.0,12.0,0.36975250797302794,0.5279715098083659,18.0,5.0,33,41,Pala 2,67.6
17,46,5.0,12.0,0.7385570406335566,0.10417807250800692,18.0,5.0,133,77,Pala 1,67.0
33,16,5.0,12.0,0.2939165968905657,0.1356166185430162,18.0,5.0,157,92,Pala 2,65.1
21,29,5.0,12.0,0.5747032039194878,0.8135488124382674,18.0,5.0,157,35,Pala 1,80.5
10,9,5.0,12.0,0.4155599944371422,0.9291901365293302,18.0,5.0,135,74,Pala 2,51.2
12,34,5.0,12.0,0.11776399227661849,0.19947568511065672,18.0,5.0,125,119,Pala 1,45.9
3,20,5.0,12.0,0.33028701249211023,0.01113757647217306,18.0,5.0,156,130,Pala 1,26.3
21,15,5.0,12.0,0.7248705057140666,0.3309529051507779,18.0,5.0,122,133,Pala 2,65.6
6,5,5.0,12.0,0.6120038973314457,0.030499389647881348,18.0,5.0,95,160,Pala 2,37.1
42,2,5.0,12.0,0.11977837988356099,0.827974916078038,18.0,5.0,87,156,Pala 2,32.7
23,40,5.0,12.0,0.16332240971430856,0.4915122572262516,18.0,5.0,40,159,Pala 1,76.2
3,42,5.0,12.0,0.6407333593074455,0.6418607787630198,18.0,5.0,140,49,Pala 1,34.1
27,20,5.0,12.0,0.8134154143208688,0.41148487613654217,18.0,5.0,133,68,Pala 2,80.9
14,12,5.0,12.0,0.34947449595816926,0.3455075470124819,18.0,5.0,94,169,Pala 1,53.1
0,17,5.0,12.0,0.5953107518434502,0.22220041307608485,18.0,5.0,157,65,Pala 1,19.3
2,23,5.0,12.0,0.17064358875210528,0.7705325470381457,18.0,5.0,46,121,Pala 1,25.1
13,26,5.0,12.0,0.31137633690532385,0.6955475844155293,18.0,5.0,143,38,Pala 1,56.8
37,3,5.0,12.0,0.0202702056730526,0.36072898449608615,18.0,5.0,109,73,Pala 2,31.9
49,21,5.0,12.0,0.7682759477995226,0.32111613429918295,18.0,5.0,95,104,Pala 2,82.8
0,23,5.0,12.0,0.4010098197729668,0.0012428786486790022,18.0,5.0,147,82,Pala 1,19.9
37,39,5.0,12.0,0.8161255736539539,0.06355213004547244,18.0,5.0,142,59,Pala 1,116.3
37,44,5.0,12.0,0.7083729960227263,0.6232555248926348,18.0,5.0,161,144,Pala 1,122.1
20,9,5.0,12.0,0.8287442657284769,0.5146073102354617,18.0,5.0,100,95,Pala 2,55.7
47,1,5.0,12.0,0.2856586695828828,0.4348032044850225,18.0,5.0,90,67,Pala 2,30.5
28,39,5.0,12.0,0.18510873042784526,0.8275022408016585,18.0,5.0,87,67,Pala 1,91.6
4,5,5.0,12.0,0.9719056826516705,0.5038982044028466,18.0,5.0,82,84,Pala 1,39.0
48,47,5.0,12.0,0.7173277870408695,0.38449358140731993,18.0,5.0,34,105,Pala 1,145.7
9,17,5.0,12.0,0.8340422679266704,0.16125634752498497,18.0,5.0,143,145,Pala 1,50.5
27,16,5.0,12.0,0.013133373709933727,0.8206880082146192,18.0,5.0,90,114,Pala 2,66.5
20,37,5.0,12.0,0.35446162029588657,0.5762482501211877,18.0,5.0,50,52,Pala 1,72.9
49,44,5.0,12.0,0.7428166905773317,0.09245996592275729,18.0,5.0,43,171,Pala 2,139.7
6,22,5.0,12.0,0.07798283298998332,0.6488983979970758,18.0,5.0,125,125,Pala 1,33.8
2,45,5.0,12.0,0.5673399295689356,0.42507074548840995,18.0,5.0,108,78,Pala 1,29.1
44,29,5.0,12.0,0.4290727674550032,0.8113862235879958,18.0,5.0,107,142,Pala 2,100.8
46,20,5.0,12.0,0.017616507141107296,0.9189145969959962,18.0,5.0,70,143,Pala 2,79.5
19,9,5.0,12.0,0.23597557711945139,0.600465813176246,18.0,5.0,45,74,Pala 2,51.4
18,42,5.0,12.0,0.2847919890667142,0.7316128193133664,18.0,5.0,80,125,Pala 1,61.7
34,12,5.0,12.0,0.11185994634632246,0.056590847602165706,18.0,5.0,30,78,Pala 2,56.4
3,11,5.0,12.0,0.6315369097426604,0.5602554550011573,18.0,5.0,69,31,Pala 1,37.1
4,8,5.0,12.0,0.24239787625188902,0.7553399783554741,18.0,5.0,47,132,Pala 1,33.1
0,3,5.0,12.0,0.27761949961938837,0.4967621494781037,18.0,5.0,63,88,Pala 1,22.2
3,38,5.0,12.0,0.8982385982001474,0.5935500895043372,18.0,5.0,129,89,Pala 1,35.2
11,23,5.0,12.0,0.46712309269313945,0.8989481855810443,18.0,5.0,178,51,Pala 1,51.9
26,33,5.0,12.0,0.39212814696927234,0.19809957203119943,18.0,5.0,158,118,Pala 1,85.4
41,38,5.0,12.0,0.7238710383147172,0.09824650755191189,18.0,5.0,168,135,Pala 2,122.9
22,40,5.0,12.0,0.9096137968829121,0.690643613139501,18.0,5.0,149,82,Pala 1,87.0
24,4,5.0,12.0,0.025036336237443835,0.822848905522444,18.0,5.0,131,48,Pala 2,35.1
20,14,5.0,12.0,0.4482388465553965,0.8504901885825635,18.0,5.0,144,78,Pala 2,64.4
23,49,5.0,12.0,0.6107813560779473,0.6416444970912203,18.0,5.0,43,46,Pala 1,86.8
24,3,5.0,12.0,0.3185630981259896,0.8332134181708034,18.0,5.0,121,156,Pala 2,38.2
44,38,5.0,12.0,0.7724077221232417,0.7006642057232902,18.0,5.0,179,48,Pala 2,125.9
45,7,5.0,12.0,0.9714770702702739,0.08737691590679075,18.0,5.0,50,59,Pala 2,44.4
31,48,5.0,12.0,0.9434273662502832,0.7620435078849881,18.0,5.0,149,107,Pala 1,108.7
31,44,5.0,12.0,0.2659825393799419,0.17935968955032966,18.0,5.0,48,135,Pala 1,93.9
4,23,5.0,12.0,0.226338278437486,0.23660934259097277,18.0,5.0,53,93,Pala 1,26.9
35,27,5.0,12.0,0.9574905310212211,0.3946506269986648,18.0,5.0,55,61,Pala 2,98.2
45,42,5.0,12.0,0.4586284874314659,0.3145670663263369,18.0,5.0,74,65,Pala 2,131.5
41,26,5.0,12.0,0.20829772308469174,0.32165173830291205,18.0,5.0,137,39,Pala 2,87.1
48,0,5.0,12.0,0.7069969636304182,0.16925952420404577,18.0,5.0,168,88,Pala 2,28.6
41,33,5.0,12.0,0.28442032390379157,0.29387104710954437,18.0,5.0,53,131,Pala 2,110.5
38,16,5.0,12.0,0.26724697507105233,0.019662589975881772,18.0,5.0,53,147,Pala 2,70.2
15,36,5.0,12.0,0.8792490430777847,0.472910946688326,18.0,5.0,41,40,Pala 1,69.1
32,37,5.0,12.0,0.16247915337690344,0.7685909587698068,18.0,5.0,164,108,Pala 1,102.7
48,25,5.0,12.0,0.06439294646623639,0.8622473692248397,18.0,5.0,110,120,Pala 2,91.8
20,23,5.0,12.0,0.26918644017168725,0.8204285589594384,18.0,5.0,128,131,Pala 1,70.6
8,38,5.0,12.0,0.6069454128382038,0.4164577189951132,18.0,5.0,99,158,Pala 1,46.7
5,20,5.0,12.0,0.12308785340327055,0.7304264811638562,18.0,5.0,108,43,Pala 1,29.3
44,29,5.0,12.0,0.47159467227679375,0.28789077409521246,18.0,5.0,52,160,Pala 2,100.2
34,46,5.0,12.0,0.6273371104253198,0.05556247271761794,18.0,5.0,152,59,Pala 1,107.3
38,47,5.0,12.0,0.8487369925931739,0.6759715253912666,18.0,5.0,67,158,Pala 1,122.4
21,12,5.0,12.0,0.22986959120225436,0.648796164736406,18.0,5.0,58,171,Pala 2,62.7
40,36,5.0,12.0,0.8173463233827895,0.8016293954628756,18.0,5.0,105,134,Pala 2,126.7
4,2,5.0,12.0,0.23490626113123858,0.6161062067028799,18.0,5.0,97,72,Pala 2,32.6
41,31,5.0,12.0,0.6767665412396405,0.1568916249739164,18.0,5.0,50,172,Pala 2,103.4
22,34,5.0,12.0,0.4306735714824551,0.8531623920501982,18.0,5.0,38,67,Pala 1,79.1
16,18,5.0,12.0,0.11468124237867017,0.6272527880187008,18.0,5.0,78,118,Pala 1,57.9
11,13,5.0,12.0,0.7142634628218487,0.807609699035004,18.0,5.0,127,73,Pala 1,55.2
22,47,5.0,12.0,0.2177626185490178,0.7741071203760408,18.0,5.0,66,138,Pala 1,77.0
15,21,5.0,12.0,0.17662342602459147,0.2978644872250884,18.0,5.0,50,84,Pala 1,54.0
2,16,5.0,12.0,0.3583229285893832,0.07455297485205237,18.0,5.0,52,84,Pala 1,19.8
29,3,5.0,12.0,0.6532902447594835,0.17650440908958487,18.0,5.0,167,107,Pala 2,38.5
21,44,5.0,12.0,0.2339964787906278,0.09286233431325075,18.0,5.0,99,136,Pala 1,70.3
8,39,5.0,12.0,0.18366153878188574,0.2434124320801364,18.0,5.0,178,86,Pala 1,37.9
28,18,5.0,12.0,0.009953625713364334,0.459532273025993,18.0,5.0,130,159,Pala 2,72.5
46,36,5.0,12.0,0.4716430971017236,0.9068106049812829,18.0,5.0,58,153,Pala 2,117.5
36,1,5.0,12.0,0.4286455693151827,0.8720187559206346,18.0,5.0,88,78,Pala 2,36.8
22,14,5.0,12.0,0.23386774363737628,0.718599815095728,18.0,5.0,50,93,Pala 2,63.6
12,1,5.0,12.0,0.05365216400969075,0.02411235954782598,18.0,5.0,115,116,Pala 2,30.5
31,10,5.0,12.0,0.4292558745958369,0.3413892013205535,18.0,5.0,128,165,Pala 2,51.9
45,44,5.0,12.0,0.7882051110716313,0.6823484264845198,18.0,5.0,92,98,Pala 1,139.5
46,22,5.0,12.0,0.715282131327177,0.12902889683906837,18.0,5.0,75,91,Pala 2,82.4
47,9,5.0,12.0,0.8607948898601703,0.8010878500159087,18.0,5.0,162,150,Pala 2,54.9
22,2,5.0,12.0,0.009582687713155624,0.9145736799875936,18.0,5.0,44,81,Pala 2,31.7
44,4,5.0,12.0,0.9664193168045985,0.3541044466378255,18.0,5.0,134,62,Pala 2,42.6
16,2,5.0,12.0,0.34141225262744834,0.7058430618638334,18.0,5.0,140,49,Pala 2,30.3
39,37,5.0,12.0,0.9903977960919648,0.14820413266871335,18.0,5.0,112,141,Pala 2,124.1
20,12,5.0,12.0,0.25261946060177465,0.690816449113027,18.0,5.0,109,66,Pala 2,59.3
1,41,5.0,12.0,0.4715363875782448,0.021455412287043285,18.0,5.0,140,135,Pala 1,22.3
36,18,5.0,12.0,0.35392767657530366,0.15077150681110096,18.0,5.0,136,134,Pala 2,69.7
5,39,5.0,12.0,0.3557607149943026,0.70988144660867,18.0,5.0,116,80,Pala 1,38.9
43,49,5.0,12.0,0.8422820987482158,0.7118502228763062,18.0,5.0,33,58,Pala 1,138.0
17,34,5.0,12.0,0.7464189397373387,0.6411627058451771,18.0,5.0,71,166,Pala 1,73.0
29,23,5.0,12.0,0.9921514352300481,0.4773640243842032,18.0,5.0,148,115,Pala 2,89.2
21,23,5.0,12.0,0.6135146827175125,0.6749080911719451,18.0,5.0,55,69,Pala 1,81.8
32,16,5.0,12.0,0.46325660439450267,0.7738007982887882,18.0,5.0,135,129,Pala 2,69.7
29,39,5.0,12.0,0.09007386294689113,0.9664816590367438,18.0,5.0,133,52,Pala 1,95.3
